review_id,review_text,sentiment,rating,product_category
9,The quality exceeded my expectations completely. Amazing!,positive,5,Books
1015,"Absolute nightmare, returning this immediately. Very bad.",negative,2,Sports
1344,"Delivery was fine, product is functional enough. Fair enough.",neutral,3,Sports
1061,"Absolute nightmare, returning this immediately. Never again.",negative,2,Automotive
453,Five stars! Will definitely buy again. 10/10!,positive,5,Clothing
254,Five stars! Will definitely buy again. Highly recommended!,positive,5,Sports
897,"Absolute nightmare, returning this immediately. Very bad.",negative,1,Beauty
1309,"Neither great nor terrible, just okay overall. Fair enough.",neutral,3,Toys
881,"Horrible experience, would never buy again. Awful.",negative,2,Beauty
1428,Mediocre quality but works for now. It is alright.,neutral,3,Toys
624,"Worst purchase ever, totally useless product. Very bad.",negative,2,Home & Kitchen
346,"Fantastic experience, highly recommend to everyone. 10/10!",positive,4,Sports
1287,"It works as described, nothing special about it. Your call.",neutral,3,Beauty
263,Wonderful experience from start to finish. Great!,positive,4,Sports
151,"Love everything about this, truly wonderful. Highly recommended!",positive,5,Beauty
473,Five stars! Will definitely buy again. Highly recommended!,positive,4,Beauty
641,"Regret buying this, complete waste of money. Zero stars.",negative,1,Automotive
1485,"Neither great nor terrible, just okay overall. Maybe try it.",neutral,3,Books
1411,"Standard quality product, as expected for price. Your call.",neutral,3,Home & Kitchen
551,"Perfect in every way, could not ask for more. Highly recommended!",positive,5,Electronics
929,"Very poor quality, fell apart immediately. Garbage.",negative,1,Books
489,The best thing I have bought this year. Highly recommended!,positive,5,Beauty
1357,Works fine for occasional use I suppose. Average.,neutral,3,Electronics
1172,"Nothing like described, very disappointing. Very bad.",negative,1,Automotive
147,"Works like a charm, absolutely fantastic. Loved it.",positive,5,Home & Kitchen
403,Great craftsmanship and very durable product. Amazing!,positive,4,Sports
955,"Worst purchase ever, totally useless product. Zero stars.",negative,2,Beauty
1406,"Meets basic requirements, nothing more to say. Maybe try it.",neutral,3,Automotive
660,"Completely disappointed, total waste of money. Awful.",negative,1,Electronics
464,"Fantastic experience, highly recommend to everyone. 10/10!",positive,5,Automotive
187,"Love everything about this, truly wonderful. Highly recommended!",positive,5,Beauty
1148,"Absolute nightmare, returning this immediately. Garbage.",negative,1,Automotive
1225,"Average product, does the job I suppose. It is alright.",neutral,3,Beauty
609,"Very poor quality, fell apart immediately. Garbage.",negative,1,Home & Kitchen
144,The quality exceeded my expectations completely. Amazing!,positive,4,Electronics
752,Overpriced junk that does not function at all. Awful.,negative,2,Sports
982,Stopped working within a week of purchase. Never again.,negative,1,Home & Kitchen
198,"Best purchase I have ever made, works perfectly. Amazing!",positive,5,Sports
884,Extremely unhappy with this purchase. Zero stars.,negative,1,Electronics
280,"Delighted with this purchase, thank you so much. Loved it.",positive,5,Home & Kitchen
294,"Works like a charm, absolutely fantastic. Highly recommended!",positive,5,Sports
1365,"Meets basic requirements, nothing more to say. Your call.",neutral,3,Toys
401,"Love everything about this, truly wonderful. Loved it.",positive,5,Electronics
123,"Works like a charm, absolutely fantastic. Highly recommended!",positive,5,Beauty
1208,Works fine for occasional use I suppose. Your call.,neutral,3,Home & Kitchen
203,"Delighted with this purchase, thank you so much. Great!",positive,5,Clothing
836,"Awful customer service, no help whatsoever. Very bad.",negative,1,Clothing
247,The quality exceeded my expectations completely. Amazing!,positive,5,Toys
1423,"Average product, does the job I suppose. Average.",neutral,3,Clothing
1409,"Average product, does the job I suppose. Your call.",neutral,3,Home & Kitchen
1154,"Absolute nightmare, returning this immediately. Awful.",negative,1,Clothing
385,"Works like a charm, absolutely fantastic. Great!",positive,4,Books
1323,"Meets basic requirements, nothing more to say. Maybe try it.",neutral,3,Sports
855,Stopped working within a week of purchase. Very bad.,negative,1,Home & Kitchen
220,"Highly satisfied customer, great product overall. Amazing!",positive,5,Automotive
642,"Worst purchase ever, totally useless product. Garbage.",negative,1,Automotive
2,"Excellent value for money, very happy with my purchase. Loved it.",positive,4,Books
113,Really impressed with how well this works. Great!,positive,5,Sports
699,"Broke immediately, absolutely worthless. Very bad.",negative,1,Clothing
1432,"Average product, does the job I suppose. Your call.",neutral,3,Electronics
952,"Defective product, very frustrating experience. Zero stars.",negative,2,Toys
1318,"Product arrived on time, seems okay so far. Average.",neutral,3,Beauty
1292,Works fine for occasional use I suppose. Fair enough.,neutral,3,Home & Kitchen
1354,"Product arrived on time, seems okay so far. It is alright.",neutral,3,Automotive
442,"Simply outstanding, exceeded all my hopes. 10/10!",positive,5,Books
1137,"Worst purchase ever, totally useless product. Very bad.",negative,1,Sports
1257,"Product arrived on time, seems okay so far. Fair enough.",neutral,3,Toys
664,"Low quality materials, very bad build. Zero stars.",negative,2,Clothing
1373,"Meets basic requirements, nothing more to say. Your call.",neutral,3,Home & Kitchen
1258,Works fine for occasional use I suppose. Average.,neutral,3,Sports
1332,"It is alright, not what I expected though. Your call.",neutral,3,Automotive
318,"Superb quality and fast delivery, very satisfied. Amazing!",positive,5,Beauty
649,"Absolute nightmare, returning this immediately. Awful.",negative,1,Beauty
710,Customer support is nonexistent and unhelpful. Garbage.,negative,1,Home & Kitchen
1283,"Meets basic requirements, nothing more to say. It is alright.",neutral,3,Electronics
973,"Very poor quality, fell apart immediately. Very bad.",negative,1,Sports
628,Terrible smell and poor packaging overall. Never again.,negative,1,Beauty
633,"Regret buying this, complete waste of money. Never again.",negative,2,Beauty
1307,Mediocre quality but works for now. It is alright.,neutral,3,Sports
1249,Mediocre quality but works for now. Your call.,neutral,3,Sports
1462,"Neither great nor terrible, just okay overall. Fair enough.",neutral,3,Toys
1255,"Delivery was fine, product is functional enough. Fair enough.",neutral,3,Automotive
1384,"Delivery was fine, product is functional enough. Average.",neutral,3,Automotive
796,"Regret buying this, complete waste of money. Never again.",negative,1,Books
646,"Low quality materials, very bad build. Very bad.",negative,2,Beauty
1013,"Terrible product, broke after just one day of use. Awful.",negative,1,Beauty
557,"Love everything about this, truly wonderful. 10/10!",positive,5,Electronics
682,"Horrible experience, would never buy again. Zero stars.",negative,1,Clothing
578,"Delighted with this purchase, thank you so much. Loved it.",positive,4,Clothing
1110,"Awful customer service, no help whatsoever. Never again.",negative,1,Automotive
1267,"Neither great nor terrible, just okay overall. Average.",neutral,3,Home & Kitchen
1184,Stopped working within a week of purchase. Garbage.,negative,1,Electronics
525,"Incredible performance, beats all competitors easily. Highly recommended!",positive,5,Home & Kitchen
1060,"Awful customer service, no help whatsoever. Never again.",negative,2,Electronics
541,"Highly satisfied customer, great product overall. Loved it.",positive,5,Clothing
1195,"Does not work as advertised, very misleading. Garbage.",negative,2,Books
749,"Low quality materials, very bad build. Awful.",negative,1,Clothing
1387,"Meets basic requirements, nothing more to say. Fair enough.",neutral,3,Toys
485,Five stars! Will definitely buy again. Great!,positive,5,Automotive
96,"Excellent value for money, very happy with my purchase. Loved it.",positive,5,Electronics
1021,"Horrible experience, would never buy again. Very bad.",negative,2,Toys
564,Great craftsmanship and very durable product. Highly recommended!,positive,5,Clothing
1265,"Neither great nor terrible, just okay overall. It is alright.",neutral,3,Electronics
743,"Low quality materials, very bad build. Very bad.",negative,1,Beauty
864,Customer support is nonexistent and unhelpful. Very bad.,negative,2,Sports
892,Overpriced junk that does not function at all. Very bad.,negative,1,Books
1039,"Absolute nightmare, returning this immediately. Never again.",negative,2,Toys
207,"This changed my life, absolutely brilliant product. Great!",positive,5,Clothing
393,Really impressed with how well this works. Great!,positive,4,Toys
795,"Nothing like described, very disappointing. Zero stars.",negative,1,Automotive
871,"Horrible experience, would never buy again. Garbage.",negative,1,Automotive
398,Outstanding customer service and great product quality. Great!,positive,5,Toys
767,"Complete garbage, avoid at all costs. Awful.",negative,1,Automotive
1377,"Average product, does the job I suppose. Maybe try it.",neutral,3,Sports
1242,"Does what it says, no more no less. Fair enough.",neutral,3,Automotive
1029,"Terrible product, broke after just one day of use. Very bad.",negative,2,Electronics
643,"Horrible experience, would never buy again. Zero stars.",negative,2,Sports
613,"Does not work as advertised, very misleading. Very bad.",negative,1,Beauty
961,"Nothing like described, very disappointing. Never again.",negative,1,Clothing
726,"Low quality materials, very bad build. Awful.",negative,1,Books
684,"Terrible product, broke after just one day of use. Garbage.",negative,1,Clothing
99,"This product is absolutely amazing, I love it so much! Great!",positive,5,Sports
805,"Low quality materials, very bad build. Never again.",negative,2,Books
407,"This changed my life, absolutely brilliant product. Loved it.",positive,5,Automotive
503,The best thing I have bought this year. Great!,positive,4,Clothing
1072,"Broke immediately, absolutely worthless. Very bad.",negative,1,Sports
1057,Terrible smell and poor packaging overall. Never again.,negative,1,Sports
930,"Broke immediately, absolutely worthless. Never again.",negative,1,Sports
780,Terrible smell and poor packaging overall. Awful.,negative,2,Home & Kitchen
201,"This changed my life, absolutely brilliant product. Highly recommended!",positive,4,Sports
135,Great craftsmanship and very durable product. Highly recommended!,positive,5,Home & Kitchen
1052,"Broke immediately, absolutely worthless. Zero stars.",negative,1,Automotive
41,"Simply outstanding, exceeded all my hopes. Highly recommended!",positive,5,Beauty
1018,"Defective product, very frustrating experience. Very bad.",negative,2,Automotive
231,"Best purchase I have ever made, works perfectly. Amazing!",positive,5,Books
379,"Incredible performance, beats all competitors easily. Great!",positive,4,Beauty
289,"Simply outstanding, exceeded all my hopes. 10/10!",positive,4,Automotive
419,Wonderful experience from start to finish. Highly recommended!,positive,5,Electronics
392,"Works like a charm, absolutely fantastic. 10/10!",positive,5,Home & Kitchen
593,"Best purchase I have ever made, works perfectly. Great!",positive,5,Clothing
1163,"Horrible experience, would never buy again. Very bad.",negative,1,Beauty
1087,"Worst purchase ever, totally useless product. Never again.",negative,1,Books
648,"Complete garbage, avoid at all costs. Never again.",negative,2,Clothing
1153,"Terrible product, broke after just one day of use. Zero stars.",negative,1,Beauty
1368,Works fine for occasional use I suppose. Maybe try it.,neutral,3,Home & Kitchen
521,"Delighted with this purchase, thank you so much. Highly recommended!",positive,5,Electronics
65,"Fantastic experience, highly recommend to everyone. Great!",positive,5,Automotive
15,"Best purchase I have ever made, works perfectly. Amazing!",positive,5,Sports
1181,"Worst purchase ever, totally useless product. Very bad.",negative,2,Electronics
1065,Customer support is nonexistent and unhelpful. Very bad.,negative,1,Beauty
493,"Love everything about this, truly wonderful. 10/10!",positive,5,Home & Kitchen
380,Wonderful experience from start to finish. Highly recommended!,positive,5,Toys
188,"Delighted with this purchase, thank you so much. Highly recommended!",positive,4,Electronics
764,Overpriced junk that does not function at all. Zero stars.,negative,1,Toys
217,Great craftsmanship and very durable product. Great!,positive,4,Beauty
792,Extremely unhappy with this purchase. Zero stars.,negative,1,Books
1077,"Worst purchase ever, totally useless product. Zero stars.",negative,2,Home & Kitchen
879,"Completely disappointed, total waste of money. Garbage.",negative,2,Beauty
338,"Incredible performance, beats all competitors easily. Loved it.",positive,4,Home & Kitchen
720,"Horrible experience, would never buy again. Zero stars.",negative,2,Beauty
296,"Best purchase I have ever made, works perfectly. Highly recommended!",positive,5,Home & Kitchen
1017,"Nothing like described, very disappointing. Awful.",negative,1,Home & Kitchen
1276,"Neither great nor terrible, just okay overall. Average.",neutral,3,Automotive
456,"Excellent value for money, very happy with my purchase. Amazing!",positive,5,Books
1497,"It is alright, not what I expected though. Maybe try it.",neutral,3,Books
816,Stopped working within a week of purchase. Awful.,negative,1,Books
270,"Excellent value for money, very happy with my purchase. Highly recommended!",positive,5,Clothing
996,"Awful customer service, no help whatsoever. Awful.",negative,1,Clothing
202,The quality exceeded my expectations completely. Loved it.,positive,5,Electronics
162,"This product is absolutely amazing, I love it so much! Amazing!",positive,5,Toys
730,"Does not work as advertised, very misleading. Garbage.",negative,2,Toys
402,"Fantastic experience, highly recommend to everyone. 10/10!",positive,5,Sports
703,"Awful customer service, no help whatsoever. Never again.",negative,2,Home & Kitchen
1130,"Defective product, very frustrating experience. Awful.",negative,2,Sports
566,The quality exceeded my expectations completely. Amazing!,positive,4,Toys
1414,"Standard quality product, as expected for price. It is alright.",neutral,3,Electronics
1022,"Very poor quality, fell apart immediately. Awful.",negative,1,Clothing
1026,"Defective product, very frustrating experience. Awful.",negative,1,Beauty
1412,"It works as described, nothing special about it. Your call.",neutral,3,Automotive
1105,Stopped working within a week of purchase. Garbage.,negative,2,Toys
206,The best thing I have bought this year. 10/10!,positive,5,Beauty
35,"Incredible performance, beats all competitors easily. Loved it.",positive,5,Electronics
776,"Nothing like described, very disappointing. Zero stars.",negative,2,Sports
509,Really impressed with how well this works. 10/10!,positive,4,Electronics
1476,"Meets basic requirements, nothing more to say. It is alright.",neutral,3,Sports
1391,"Meets basic requirements, nothing more to say. It is alright.",neutral,3,Clothing
92,"This product is absolutely amazing, I love it so much! Loved it.",positive,5,Toys
1364,"It is alright, not what I expected though. It is alright.",neutral,3,Beauty
898,"Low quality materials, very bad build. Never again.",negative,1,Home & Kitchen
565,"Excellent value for money, very happy with my purchase. 10/10!",positive,5,Home & Kitchen
1370,"It works as described, nothing special about it. Maybe try it.",neutral,3,Home & Kitchen
777,"Horrible experience, would never buy again. Very bad.",negative,1,Home & Kitchen
242,"Delighted with this purchase, thank you so much. Loved it.",positive,5,Clothing
14,"Excellent value for money, very happy with my purchase. 10/10!",positive,5,Books
316,"Love everything about this, truly wonderful. 10/10!",positive,4,Books
601,The product is dangerous and poorly made. Awful.,negative,1,Home & Kitchen
388,"Best purchase I have ever made, works perfectly. Great!",positive,5,Home & Kitchen
1298,"It works as described, nothing special about it. Your call.",neutral,3,Clothing
167,The best thing I have bought this year. Amazing!,positive,4,Electronics
841,Customer support is nonexistent and unhelpful. Very bad.,negative,1,Toys
21,Wonderful experience from start to finish. 10/10!,positive,5,Books
647,"Completely disappointed, total waste of money. Never again.",negative,1,Books
1155,"Absolute nightmare, returning this immediately. Very bad.",negative,2,Electronics
832,"Complete garbage, avoid at all costs. Very bad.",negative,1,Home & Kitchen
1268,Acceptable for the price point given. Fair enough.,neutral,3,Home & Kitchen
563,"Fantastic experience, highly recommend to everyone. Highly recommended!",positive,5,Beauty
1461,Mediocre quality but works for now. Fair enough.,neutral,3,Sports
687,"Does not work as advertised, very misleading. Awful.",negative,1,Electronics
958,Extremely unhappy with this purchase. Never again.,negative,1,Electronics
190,Really impressed with how well this works. Loved it.,positive,4,Clothing
976,"Absolute nightmare, returning this immediately. Zero stars.",negative,1,Beauty
700,"Horrible experience, would never buy again. Never again.",negative,2,Sports
511,"Love everything about this, truly wonderful. Amazing!",positive,5,Automotive
1083,Terrible smell and poor packaging overall. Garbage.,negative,2,Automotive
475,The best thing I have bought this year. Highly recommended!,positive,5,Automotive
857,"Terrible product, broke after just one day of use. Never again.",negative,1,Sports
748,The product is dangerous and poorly made. Garbage.,negative,2,Beauty
253,"Love everything about this, truly wonderful. Loved it.",positive,5,Toys
22,"Delighted with this purchase, thank you so much. 10/10!",positive,5,Home & Kitchen
1338,"Neither great nor terrible, just okay overall. Average.",neutral,3,Electronics
460,Five stars! Will definitely buy again. Loved it.,positive,5,Automotive
1185,The product is dangerous and poorly made. Never again.,negative,1,Home & Kitchen
277,"Perfect in every way, could not ask for more. Great!",positive,4,Home & Kitchen
956,Terrible smell and poor packaging overall. Garbage.,negative,1,Beauty
1216,"Does what it says, no more no less. Your call.",neutral,3,Electronics
386,"Superb quality and fast delivery, very satisfied. Loved it.",positive,5,Clothing
806,Overpriced junk that does not function at all. Never again.,negative,1,Books
1438,"Does what it says, no more no less. It is alright.",neutral,3,Automotive
344,"Delighted with this purchase, thank you so much. Great!",positive,4,Toys
770,"Complete garbage, avoid at all costs. Garbage.",negative,1,Toys
1333,"Meets basic requirements, nothing more to say. Average.",neutral,3,Toys
131,Great craftsmanship and very durable product. Amazing!,positive,4,Beauty
872,"Broke immediately, absolutely worthless. Awful.",negative,1,Beauty
1124,Overpriced junk that does not function at all. Very bad.,negative,2,Clothing
1397,"Neither great nor terrible, just okay overall. Average.",neutral,3,Clothing
88,Outstanding customer service and great product quality. Great!,positive,5,Sports
1483,Mediocre quality but works for now. Maybe try it.,neutral,3,Automotive
331,"Love everything about this, truly wonderful. Great!",positive,4,Beauty
1239,"It is alright, not what I expected though. Average.",neutral,3,Home & Kitchen
467,Wonderful experience from start to finish. 10/10!,positive,5,Electronics
122,Outstanding customer service and great product quality. Amazing!,positive,5,Toys
1045,"Completely disappointed, total waste of money. Zero stars.",negative,1,Sports
1096,"Nothing like described, very disappointing. Zero stars.",negative,2,Beauty
1131,"Broke immediately, absolutely worthless. Very bad.",negative,1,Clothing
1295,"Average product, does the job I suppose. Fair enough.",neutral,3,Books
861,"Terrible product, broke after just one day of use. Garbage.",negative,2,Clothing
1460,Acceptable for the price point given. Your call.,neutral,3,Electronics
1127,"Nothing like described, very disappointing. Zero stars.",negative,2,Electronics
